_id,workerId,taskID,forecast,treatment,timestamp
fpGmGzumCzj5wGMHJ,62aa3bff5dc273de59a6dce68cf3c2c1ff347c1e7467ca7acf703f2ed6955162,2,0.82,4,1539067924342
aC7vExCzAvzFYZRh9,62aa3bff5dc273de59a6dce68cf3c2c1ff347c1e7467ca7acf703f2ed6955162,3,0.97,4,1539067924357
uQSHwjEDv6F5MB3yB,62aa3bff5dc273de59a6dce68cf3c2c1ff347c1e7467ca7acf703f2ed6955162,4,0.89,4,1539067924357
Fn3zJsTnm8JYjPnAu,62aa3bff5dc273de59a6dce68cf3c2c1ff347c1e7467ca7acf703f2ed6955162,5,0.92,4,1539067924357
eMiGYeGgsCHteczM7,62aa3bff5dc273de59a6dce68cf3c2c1ff347c1e7467ca7acf703f2ed6955162,6,0.88,4,1539067924357
4AAqsur6xhjpmjNo5,62aa3bff5dc273de59a6dce68cf3c2c1ff347c1e7467ca7acf703f2ed6955162,7,0.87,4,1539067945674
uXdxcLXzA93bdo3PZ,62aa3bff5dc273de59a6dce68cf3c2c1ff347c1e7467ca7acf703f2ed6955162,8,0.77,4,1539067945674
pcbMgH6Lgyd2tYvw7,62aa3bff5dc273de59a6dce68cf3c2c1ff347c1e7467ca7acf703f2ed6955162,9,0.96,4,1539067945674
Kc4L5Y7cj7EyHxTpq,62aa3bff5dc273de59a6dce68cf3c2c1ff347c1e7467ca7acf703f2ed6955162,10,0.97,4,1539067945674
Rj9jXRbJwqWqb9m6a,62aa3bff5dc273de59a6dce68cf3c2c1ff347c1e7467ca7acf703f2ed6955162,11,0.82,4,1539067945674
dCfhsdtNZhqXsGMf5,62aa3bff5dc273de59a6dce68cf3c2c1ff347c1e7467ca7acf703f2ed6955162,12,0.91,4,1539067945674
N99uYkhBkz7G8EpRg,62aa3bff5dc273de59a6dce68cf3c2c1ff347c1e7467ca7acf703f2ed6955162,13,0.9,4,1539067957707
6LAr9aaTA2vYXCLCx,62aa3bff5dc273de59a6dce68cf3c2c1ff347c1e7467ca7acf703f2ed6955162,14,0.93,4,1539067957723
EvhL5HCXsp7SQ7kjZ,62aa3bff5dc273de59a6dce68cf3c2c1ff347c1e7467ca7acf703f2ed6955162,15,0.88,4,1539067957723
irZ42wZ2oyYXfiRcs,62aa3bff5dc273de59a6dce68cf3c2c1ff347c1e7467ca7acf703f2ed6955162,16,0.88,4,1539067957723
cS8DqGoL3FGxhtzfv,62aa3bff5dc273de59a6dce68cf3c2c1ff347c1e7467ca7acf703f2ed6955162,17,0.9,4,1539067957723
66h6mP7B6FEHD75fP,62aa3bff5dc273de59a6dce68cf3c2c1ff347c1e7467ca7acf703f2ed6955162,18,0.87,4,1539067957723
G9x5rHLnmFMFfFYZ3,804239992927acc16bf3bc18f2b9e428191b71a4de7dd82f565a0bdced43ceb7,1,0.2,1,1539069683149
Q95PPbPwqvxgePnRf,804239992927acc16bf3bc18f2b9e428191b71a4de7dd82f565a0bdced43ceb7,2,0.89,1,1539069683149
MazmbkTNMYrcb92Fi,804239992927acc16bf3bc18f2b9e428191b71a4de7dd82f565a0bdced43ceb7,3,0.72,1,1539069683149
QS2QYzDcC4YztXvHL,804239992927acc16bf3bc18f2b9e428191b71a4de7dd82f565a0bdced43ceb7,4,0.33,1,1539069683149
3rFHpaAnke2PkDTCT,804239992927acc16bf3bc18f2b9e428191b71a4de7dd82f565a0bdced43ceb7,5,0.57,1,1539069683150
poevjqzLXv227xkpe,804239992927acc16bf3bc18f2b9e428191b71a4de7dd82f565a0bdced43ceb7,6,0.5,1,1539069683150
FoyAtmdgtwGrFzL9z,804239992927acc16bf3bc18f2b9e428191b71a4de7dd82f565a0bdced43ceb7,7,1,1,1539069727024
v3P3fNK4LxTJEjAHN,804239992927acc16bf3bc18f2b9e428191b71a4de7dd82f565a0bdced43ceb7,8,0.64,1,1539069727025
AQsNEirJgDvkp5qvp,804239992927acc16bf3bc18f2b9e428191b71a4de7dd82f565a0bdced43ceb7,9,0.24,1,1539069727026
rXC5tdxJgYboNsKTD,804239992927acc16bf3bc18f2b9e428191b71a4de7dd82f565a0bdced43ceb7,10,0.38,1,1539069727026
JEgJBnqekGGWs6378,804239992927acc16bf3bc18f2b9e428191b71a4de7dd82f565a0bdced43ceb7,11,0.1,1,1539069727026
mPHTGMjrAma9e9HFJ,804239992927acc16bf3bc18f2b9e428191b71a4de7dd82f565a0bdced43ceb7,12,0.5,1,1539069727027
J8y6TrRSX247MfRkR,be8a7a9e733bff9ad6637fb41eb68c7793a092fd94a17962eeca84a86be4335f,1,0.5,2,1539069755924
hRmA8t5eLmNd5Wq6J,be8a7a9e733bff9ad6637fb41eb68c7793a092fd94a17962eeca84a86be4335f,2,0.5,2,1539069755931
D6AEKmn7sP9WhwnmG,be8a7a9e733bff9ad6637fb41eb68c7793a092fd94a17962eeca84a86be4335f,3,0.73,2,1539069755933
KY66Lqw7TSWpqRofc,be8a7a9e733bff9ad6637fb41eb68c7793a092fd94a17962eeca84a86be4335f,4,0.21,2,1539069755935
ngwjFYRmhS5uyDzab,be8a7a9e733bff9ad6637fb41eb68c7793a092fd94a17962eeca84a86be4335f,5,0.5,2,1539069755937
P2Y6ti2pMDzJmYhWo,be8a7a9e733bff9ad6637fb41eb68c7793a092fd94a17962eeca84a86be4335f,6,0.5,2,1539069755938
TihEGjGbHH3YxNbkT,804239992927acc16bf3bc18f2b9e428191b71a4de7dd82f565a0bdced43ceb7,13,0,1,1539069788387
oTGsNHpkqftLraDve,804239992927acc16bf3bc18f2b9e428191b71a4de7dd82f565a0bdced43ceb7,14,1,1,1539069788388
afAoRmh4Wb3N25wTu,804239992927acc16bf3bc18f2b9e428191b71a4de7dd82f565a0bdced43ceb7,15,0.7,1,1539069788388
YrY8HnN4KqCPn3Baj,804239992927acc16bf3bc18f2b9e428191b71a4de7dd82f565a0bdced43ceb7,16,0.5,1,1539069788388
Y4EXdTyxjdjN2QQoj,804239992927acc16bf3bc18f2b9e428191b71a4de7dd82f565a0bdced43ceb7,17,1,1,1539069788389
WJR24MCc7aQfJHBFa,804239992927acc16bf3bc18f2b9e428191b71a4de7dd82f565a0bdced43ceb7,18,0.1,1,1539069788389
QZPFJoukYB5g6KzoQ,be8a7a9e733bff9ad6637fb41eb68c7793a092fd94a17962eeca84a86be4335f,7,0.77,2,1539069836327
pHfvPZeCKHAt2krpP,be8a7a9e733bff9ad6637fb41eb68c7793a092fd94a17962eeca84a86be4335f,8,0.61,2,1539069836330
KhFq4r49jzoQor5AL,be8a7a9e733bff9ad6637fb41eb68c7793a092fd94a17962eeca84a86be4335f,9,0.82,2,1539069836331
GErfKtyZwrs9d2pCQ,be8a7a9e733bff9ad6637fb41eb68c7793a092fd94a17962eeca84a86be4335f,10,0.82,2,1539069836332
Jnic5hAtTFG4vt8F5,be8a7a9e733bff9ad6637fb41eb68c7793a092fd94a17962eeca84a86be4335f,11,0.5,2,1539069836333
CYgrjnwwZ6t6hvKJA,be8a7a9e733bff9ad6637fb41eb68c7793a092fd94a17962eeca84a86be4335f,12,0.14,2,1539069836337
xQ7hvvNYhAwQ5ZyB4,be8a7a9e733bff9ad6637fb41eb68c7793a092fd94a17962eeca84a86be4335f,13,0.86,2,1539069877518
s6D6cHoGeXWcHg3vd,be8a7a9e733bff9ad6637fb41eb68c7793a092fd94a17962eeca84a86be4335f,14,0.3,2,1539069877518
kQSKkpzSffEiLErHe,be8a7a9e733bff9ad6637fb41eb68c7793a092fd94a17962eeca84a86be4335f,15,0.45,2,1539069877519
b8Dj2W8fTQdM2nMWE,be8a7a9e733bff9ad6637fb41eb68c7793a092fd94a17962eeca84a86be4335f,16,0.81,2,1539069877520
jJemGhosw9umEdiAW,be8a7a9e733bff9ad6637fb41eb68c7793a092fd94a17962eeca84a86be4335f,17,0.61,2,1539069877521
FGiDD42Nxco6g4ytG,be8a7a9e733bff9ad6637fb41eb68c7793a092fd94a17962eeca84a86be4335f,18,0.83,2,1539069877521
x3GkwrSD2Ro8Fg84P,2a599ba9d679b595555daf125e80703d31f00e7846580eb586ff47eb9ae8fb3e,1,0.56,2,1539070568723
oMpenpb3wfmWrkM28,2a599ba9d679b595555daf125e80703d31f00e7846580eb586ff47eb9ae8fb3e,2,0.75,2,1539070568723
9jAHWhiL5GGbQsXyx,2a599ba9d679b595555daf125e80703d31f00e7846580eb586ff47eb9ae8fb3e,3,0.4,2,1539070568724
ouidDWNucgxfTkGwS,2a599ba9d679b595555daf125e80703d31f00e7846580eb586ff47eb9ae8fb3e,4,0.39,2,1539070568724
oNqsFnHXmnAb9rM4W,2a599ba9d679b595555daf125e80703d31f00e7846580eb586ff47eb9ae8fb3e,5,0.41,2,1539070568724
L3Q5Lrq6KfaZLs96K,2a599ba9d679b595555daf125e80703d31f00e7846580eb586ff47eb9ae8fb3e,6,0.43,2,1539070568725
KDBeBsPMRrs6CGnCv,2a599ba9d679b595555daf125e80703d31f00e7846580eb586ff47eb9ae8fb3e,7,0.72,2,1539070596331
YnqYec8yocP8H6TQm,2a599ba9d679b595555daf125e80703d31f00e7846580eb586ff47eb9ae8fb3e,8,0.46,2,1539070596332
WumLRGATzQwEaWbMc,2a599ba9d679b595555daf125e80703d31f00e7846580eb586ff47eb9ae8fb3e,9,0.6,2,1539070596332
BhFbmXZ6fNYwemZu2,2a599ba9d679b595555daf125e80703d31f00e7846580eb586ff47eb9ae8fb3e,10,0.4,2,1539070596333
q9M4FDssKbNGCrWun,2a599ba9d679b595555daf125e80703d31f00e7846580eb586ff47eb9ae8fb3e,11,0.43,2,1539070596333
oTQzu9Tmx9ZLF8wpf,2a599ba9d679b595555daf125e80703d31f00e7846580eb586ff47eb9ae8fb3e,12,0.44,2,1539070596334
XyxsnsHzncH8jLfyJ,2a599ba9d679b595555daf125e80703d31f00e7846580eb586ff47eb9ae8fb3e,13,0.57,2,1539070609708
7CRxApWyzKTPcvXjA,2a599ba9d679b595555daf125e80703d31f00e7846580eb586ff47eb9ae8fb3e,14,0.39,2,1539070609709
oiGuypAFw2rQShJYP,2a599ba9d679b595555daf125e80703d31f00e7846580eb586ff47eb9ae8fb3e,15,0.4,2,1539070609709
rhHGxuPrDC5YFc44e,2a599ba9d679b595555daf125e80703d31f00e7846580eb586ff47eb9ae8fb3e,16,0.55,2,1539070609709
bgxJ8x7mZk5cGgmYc,2a599ba9d679b595555daf125e80703d31f00e7846580eb586ff47eb9ae8fb3e,17,0.56,2,1539070609709
oRdduTs5ATNZgFuLK,2a599ba9d679b595555daf125e80703d31f00e7846580eb586ff47eb9ae8fb3e,18,0.54,2,1539070609710
7b4PmM7gHmNEwvCBj,967b27910900646752b8ffb03fa0f8c2de5352331b7e531c4128f3134208e98a,1,0.71,4,1539073175271
F6Tzoo79Gj9KDTsL3,967b27910900646752b8ffb03fa0f8c2de5352331b7e531c4128f3134208e98a,2,0.41,4,1539073175272
aG2RuqsxHrRQWRaR8,967b27910900646752b8ffb03fa0f8c2de5352331b7e531c4128f3134208e98a,3,0.56,4,1539073175272
ZhFuNmkrobGqKZLjC,967b27910900646752b8ffb03fa0f8c2de5352331b7e531c4128f3134208e98a,4,0.21,4,1539073175273
iqZoKcMBkdTaCbqeS,967b27910900646752b8ffb03fa0f8c2de5352331b7e531c4128f3134208e98a,5,0.56,4,1539073175273
3zScooEoCfgz7cPXT,967b27910900646752b8ffb03fa0f8c2de5352331b7e531c4128f3134208e98a,6,0.57,4,1539073175273
iMuR5w5ekcdr5ZKi4,967b27910900646752b8ffb03fa0f8c2de5352331b7e531c4128f3134208e98a,7,0.72,4,1539073180510
rY8kQSzKsQdoHQBM6,967b27910900646752b8ffb03fa0f8c2de5352331b7e531c4128f3134208e98a,8,0.42,4,1539073180510
Nx5bePwzWH949BwiZ,967b27910900646752b8ffb03fa0f8c2de5352331b7e531c4128f3134208e98a,9,0.57,4,1539073180511
XyFvJ6p4s8fdEYMZ9,967b27910900646752b8ffb03fa0f8c2de5352331b7e531c4128f3134208e98a,10,0.3,4,1539073180511
XmezfHMFHBXwwwkAQ,967b27910900646752b8ffb03fa0f8c2de5352331b7e531c4128f3134208e98a,11,0.37,4,1539073180512
xXFhSTnk7D52yaz3G,967b27910900646752b8ffb03fa0f8c2de5352331b7e531c4128f3134208e98a,12,0.78,4,1539073180512
SB5d6WvShND9XJwnt,967b27910900646752b8ffb03fa0f8c2de5352331b7e531c4128f3134208e98a,13,0.26,4,1539073192271
E85HwzNCZrWGCtYTx,967b27910900646752b8ffb03fa0f8c2de5352331b7e531c4128f3134208e98a,14,0.35,4,1539073192271
S7rFYReQnn4rYaQEX,967b27910900646752b8ffb03fa0f8c2de5352331b7e531c4128f3134208e98a,15,0.49,4,1539073192271
CGRdAzGTxc3WXob3b,967b27910900646752b8ffb03fa0f8c2de5352331b7e531c4128f3134208e98a,16,0.42,4,1539073192272
Pda7iti3fTHMYS7o7,967b27910900646752b8ffb03fa0f8c2de5352331b7e531c4128f3134208e98a,17,0.64,4,1539073192272
W9kv337EYA56Cbs7a,967b27910900646752b8ffb03fa0f8c2de5352331b7e531c4128f3134208e98a,18,0.35,4,1539073192272
MpxM2HAprw66po3nQ,2b30df0c4a0090514ee64184a47052d6e2c16b8bd28e4e4f74e443bddcb21f03,1,0.53,2,1539074354243
5urRenAQX52P6MBet,2b30df0c4a0090514ee64184a47052d6e2c16b8bd28e4e4f74e443bddcb21f03,2,0.34,2,1539074354245
7NE4iw43H4qmZYduM,2b30df0c4a0090514ee64184a47052d6e2c16b8bd28e4e4f74e443bddcb21f03,3,0.72,2,1539074354246
eq5ZnidLNgf8FF4KD,2b30df0c4a0090514ee64184a47052d6e2c16b8bd28e4e4f74e443bddcb21f03,4,0.6,2,1539074354248
cFKX6xdrMMQRZAB5N,2b30df0c4a0090514ee64184a47052d6e2c16b8bd28e4e4f74e443bddcb21f03,5,0.44,2,1539074354249
AW5ZbijkrKYub5SwS,2b30df0c4a0090514ee64184a47052d6e2c16b8bd28e4e4f74e443bddcb21f03,6,0.18,2,1539074354251
dqnBZW9hJJFTg9qNd,27ff6f8521cb959496e2a830160edaff7c8e3a2c06b76a7a3ebd7b9397caa483,1,0.55,4,1539074310961
H56csPAgDRKJMYcCF,27ff6f8521cb959496e2a830160edaff7c8e3a2c06b76a7a3ebd7b9397caa483,2,0.6,4,1539074310962
z6NKxzMyhnJgNKb9e,27ff6f8521cb959496e2a830160edaff7c8e3a2c06b76a7a3ebd7b9397caa483,3,0.72,4,1539074310962
nsvAEKciA4QGixgy8,27ff6f8521cb959496e2a830160edaff7c8e3a2c06b76a7a3ebd7b9397caa483,4,0.55,4,1539074310963
vqe5MJru8en2xhtAw,27ff6f8521cb959496e2a830160edaff7c8e3a2c06b76a7a3ebd7b9397caa483,5,0.31,4,1539074310963
GH8YFYdgWjiZtzEey,27ff6f8521cb959496e2a830160edaff7c8e3a2c06b76a7a3ebd7b9397caa483,6,0.51,4,1539074310964
R22oh5qw3ggLW8yRe,2b30df0c4a0090514ee64184a47052d6e2c16b8bd28e4e4f74e443bddcb21f03,7,0.86,2,1539074399354
3DGMT2KWrq3jn2juA,2b30df0c4a0090514ee64184a47052d6e2c16b8bd28e4e4f74e443bddcb21f03,8,0.65,2,1539074399357
YMrWN9s7n3atierQ7,2b30df0c4a0090514ee64184a47052d6e2c16b8bd28e4e4f74e443bddcb21f03,9,0.56,2,1539074399360
yjSALFQpJN7ddruyQ,2b30df0c4a0090514ee64184a47052d6e2c16b8bd28e4e4f74e443bddcb21f03,10,0.15,2,1539074399362
2FWYrYZM8ohSj7WeY,2b30df0c4a0090514ee64184a47052d6e2c16b8bd28e4e4f74e443bddcb21f03,11,0.2,2,1539074399363
edSRnNzKxtEcWagcR,2b30df0c4a0090514ee64184a47052d6e2c16b8bd28e4e4f74e443bddcb21f03,12,0.08,2,1539074399363
4CTiXrYk35SfbxhDK,2b30df0c4a0090514ee64184a47052d6e2c16b8bd28e4e4f74e443bddcb21f03,13,0.67,2,1539074658247
R6oMunX7ozyhzfMkM,2b30df0c4a0090514ee64184a47052d6e2c16b8bd28e4e4f74e443bddcb21f03,14,0.29,2,1539074658253
DtuwZaeHZ7Stii3c2,2b30df0c4a0090514ee64184a47052d6e2c16b8bd28e4e4f74e443bddcb21f03,15,0.11,2,1539074658256
K2dPukSiWeYQNm7Zx,2b30df0c4a0090514ee64184a47052d6e2c16b8bd28e4e4f74e443bddcb21f03,16,0.53,2,1539074658258
nrsuTP24fyNCMPER9,2b30df0c4a0090514ee64184a47052d6e2c16b8bd28e4e4f74e443bddcb21f03,17,1,2,1539074658260
XAwPLJ8XzmXJeD8GD,2b30df0c4a0090514ee64184a47052d6e2c16b8bd28e4e4f74e443bddcb21f03,18,0.58,2,1539074658261
hpzsMwtJ9M5RnKZkS,27ff6f8521cb959496e2a830160edaff7c8e3a2c06b76a7a3ebd7b9397caa483,7,0.9,4,1539074967885
GxydGbA94uuyoi3MA,27ff6f8521cb959496e2a830160edaff7c8e3a2c06b76a7a3ebd7b9397caa483,8,0.45,4,1539074967885
yJpurBMew2eDrYj9m,27ff6f8521cb959496e2a830160edaff7c8e3a2c06b76a7a3ebd7b9397caa483,9,0.28,4,1539074967886
L96B5szcvP2k8pZ9W,27ff6f8521cb959496e2a830160edaff7c8e3a2c06b76a7a3ebd7b9397caa483,10,0.01,4,1539074967886
2eHkNsnj9ASQdDF98,27ff6f8521cb959496e2a830160edaff7c8e3a2c06b76a7a3ebd7b9397caa483,11,0.03,4,1539074967887
4euRnrkQpop3GkbC8,27ff6f8521cb959496e2a830160edaff7c8e3a2c06b76a7a3ebd7b9397caa483,12,0.1,4,1539074967887
Ku8Kv9GEjtSEW5P6u,58517fe3aea9ba0703890b02a4bc4fe2ac683329ee20be1546606ce5447a9d65,1,0.85,1,1539075252929
v25EcZMcbEqc7qBRu,58517fe3aea9ba0703890b02a4bc4fe2ac683329ee20be1546606ce5447a9d65,2,0.78,1,1539075252930
SuRzLoqsRARSPPqKy,58517fe3aea9ba0703890b02a4bc4fe2ac683329ee20be1546606ce5447a9d65,3,0.81,1,1539075252932
4E5ReNziKu8JptNgq,58517fe3aea9ba0703890b02a4bc4fe2ac683329ee20be1546606ce5447a9d65,4,0.83,1,1539075252933
C8qSq8cEeJL5gPAsq,58517fe3aea9ba0703890b02a4bc4fe2ac683329ee20be1546606ce5447a9d65,5,0.25,1,1539075252934
MbyZBiuDZzQfgCDpB,58517fe3aea9ba0703890b02a4bc4fe2ac683329ee20be1546606ce5447a9d65,6,0.35,1,1539075252935
b9s83aodATXj3R7D8,58517fe3aea9ba0703890b02a4bc4fe2ac683329ee20be1546606ce5447a9d65,7,0.75,1,1539075279218
n5EuC2ELSKZbgBovv,58517fe3aea9ba0703890b02a4bc4fe2ac683329ee20be1546606ce5447a9d65,8,0.82,1,1539075279219
afns3bK3t8GPHGu7i,58517fe3aea9ba0703890b02a4bc4fe2ac683329ee20be1546606ce5447a9d65,9,0.3,1,1539075279222
3BQdd9DWWnRaCnaMc,58517fe3aea9ba0703890b02a4bc4fe2ac683329ee20be1546606ce5447a9d65,10,0.27,1,1539075279224
rffyPPZhm75yoMFGj,58517fe3aea9ba0703890b02a4bc4fe2ac683329ee20be1546606ce5447a9d65,11,0.27,1,1539075279225
8Ty7BL2pNiCcnYQpY,58517fe3aea9ba0703890b02a4bc4fe2ac683329ee20be1546606ce5447a9d65,12,0.23,1,1539075279227
f86L7rXgJSDNMc7HC,58517fe3aea9ba0703890b02a4bc4fe2ac683329ee20be1546606ce5447a9d65,13,0.38,1,1539075300759
nnvNNQWPogMco3f6T,58517fe3aea9ba0703890b02a4bc4fe2ac683329ee20be1546606ce5447a9d65,14,0.8,1,1539075300761
RgLRWHs5wojhNoWNH,58517fe3aea9ba0703890b02a4bc4fe2ac683329ee20be1546606ce5447a9d65,15,0.26,1,1539075300762
cJr9qYJ2r6uFnFdAm,58517fe3aea9ba0703890b02a4bc4fe2ac683329ee20be1546606ce5447a9d65,16,0.32,1,1539075300763
QagnPWNzchpBvnh6u,58517fe3aea9ba0703890b02a4bc4fe2ac683329ee20be1546606ce5447a9d65,17,0.21,1,1539075300764
QhZBg5XGjffDL38X8,58517fe3aea9ba0703890b02a4bc4fe2ac683329ee20be1546606ce5447a9d65,18,0.73,1,1539075300766
u98aPeMg7hjofzex9,27ff6f8521cb959496e2a830160edaff7c8e3a2c06b76a7a3ebd7b9397caa483,13,0.75,4,1539075517056
WXgEvjw3CxcwsfYW6,27ff6f8521cb959496e2a830160edaff7c8e3a2c06b76a7a3ebd7b9397caa483,14,0.99,4,1539075517057
xPrmQNGzx7CeMYEsB,27ff6f8521cb959496e2a830160edaff7c8e3a2c06b76a7a3ebd7b9397caa483,15,0.3,4,1539075517057
k3oKrrvwhjYLfskvn,27ff6f8521cb959496e2a830160edaff7c8e3a2c06b76a7a3ebd7b9397caa483,16,0.89,4,1539075517058
QwKFQ5jyckYoa5W6t,27ff6f8521cb959496e2a830160edaff7c8e3a2c06b76a7a3ebd7b9397caa483,17,0.5,4,1539075517058
xH5hcXWySZb9Lmqbr,27ff6f8521cb959496e2a830160edaff7c8e3a2c06b76a7a3ebd7b9397caa483,18,0.5,4,1539075517058
6h82K2bJhw8AZ8vxg,be8a7a9e733bff9ad6637fb41eb68c7793a092fd94a17962eeca84a86be4335f,1,0.5,2,1539076262460
EmsHhfWF7vxWjZNJE,be8a7a9e733bff9ad6637fb41eb68c7793a092fd94a17962eeca84a86be4335f,2,0.5,2,1539076262469
tEyQdG4D3SuQixnrD,be8a7a9e733bff9ad6637fb41eb68c7793a092fd94a17962eeca84a86be4335f,3,0.8,2,1539076262472
ryauuJiirGPEmKHoL,be8a7a9e733bff9ad6637fb41eb68c7793a092fd94a17962eeca84a86be4335f,4,0.07,2,1539076262474
XpJftvrhFsAys5ui5,be8a7a9e733bff9ad6637fb41eb68c7793a092fd94a17962eeca84a86be4335f,5,0.5,2,1539076262475
G6GG6XamFpthKsZAh,be8a7a9e733bff9ad6637fb41eb68c7793a092fd94a17962eeca84a86be4335f,6,0.49,2,1539076262476
yjuh2thnH9iYiPCM8,be8a7a9e733bff9ad6637fb41eb68c7793a092fd94a17962eeca84a86be4335f,7,0.83,2,1539076413376
Z8Kp77L8ok4pWaX73,be8a7a9e733bff9ad6637fb41eb68c7793a092fd94a17962eeca84a86be4335f,8,0.5,2,1539076413378
ddSwkjQhnBqDBsETW,be8a7a9e733bff9ad6637fb41eb68c7793a092fd94a17962eeca84a86be4335f,9,0.81,2,1539076413379
frDkF6outWz37xxJQ,be8a7a9e733bff9ad6637fb41eb68c7793a092fd94a17962eeca84a86be4335f,10,0.8,2,1539076413381
WStfjx6mMAGNsEbzf,be8a7a9e733bff9ad6637fb41eb68c7793a092fd94a17962eeca84a86be4335f,11,0.5,2,1539076413382
4Kc66hvLvEYQwTGAT,be8a7a9e733bff9ad6637fb41eb68c7793a092fd94a17962eeca84a86be4335f,12,0.19,2,1539076413385
mpod6FzGkWb4ZJgMe,be8a7a9e733bff9ad6637fb41eb68c7793a092fd94a17962eeca84a86be4335f,13,0.8,2,1539076479277
EEcjhuQmMFw97Dko7,be8a7a9e733bff9ad6637fb41eb68c7793a092fd94a17962eeca84a86be4335f,14,0.4,2,1539076479278
XGCbEjJDPi97eiuYu,be8a7a9e733bff9ad6637fb41eb68c7793a092fd94a17962eeca84a86be4335f,15,0.67,2,1539076479278
xjTrc8cnxyC74EbX3,be8a7a9e733bff9ad6637fb41eb68c7793a092fd94a17962eeca84a86be4335f,16,0.82,2,1539076479279
zqQxikWJMnkGMypEq,be8a7a9e733bff9ad6637fb41eb68c7793a092fd94a17962eeca84a86be4335f,17,0.83,2,1539076479280
PHJikbyfKG5mdM9QX,be8a7a9e733bff9ad6637fb41eb68c7793a092fd94a17962eeca84a86be4335f,18,0.49,2,1539076479281
jCm5WsiHCyqYpZgXf,5cee1c3f3355a587056260c20319ad292a9126400b198367b9da6678a1bd2174,1,0.67,3,1539077208865
GruTs7DdrF25QJMLS,5cee1c3f3355a587056260c20319ad292a9126400b198367b9da6678a1bd2174,2,0.37,3,1539077208866
sfoP9xaDYzPKnCuR5,5cee1c3f3355a587056260c20319ad292a9126400b198367b9da6678a1bd2174,3,0.24,3,1539077208866
8SfrNTNqQ9pmAmEsD,5cee1c3f3355a587056260c20319ad292a9126400b198367b9da6678a1bd2174,4,0.64,3,1539077208866
9uQZWWkgs7y2pxnRG,5cee1c3f3355a587056260c20319ad292a9126400b198367b9da6678a1bd2174,5,0.2,3,1539077208866
2kuqTL2Q9QmnAgHa3,5cee1c3f3355a587056260c20319ad292a9126400b198367b9da6678a1bd2174,6,0.7,3,1539077208866
LQ3cstv375WZrKP3E,5cee1c3f3355a587056260c20319ad292a9126400b198367b9da6678a1bd2174,7,0.57,3,1539077215514
X8H6uwJkuDsLDzS3R,5cee1c3f3355a587056260c20319ad292a9126400b198367b9da6678a1bd2174,8,0.32,3,1539077215514
7pKQpmTRBytfiaWLZ,5cee1c3f3355a587056260c20319ad292a9126400b198367b9da6678a1bd2174,9,0.16,3,1539077215514
YZDrLqvW5bsD7AZHj,5cee1c3f3355a587056260c20319ad292a9126400b198367b9da6678a1bd2174,10,0.67,3,1539077215514
6nw8usLiBcmGAnErG,5cee1c3f3355a587056260c20319ad292a9126400b198367b9da6678a1bd2174,11,0.78,3,1539077215515
8pd2GMSo8wSWekq3k,5cee1c3f3355a587056260c20319ad292a9126400b198367b9da6678a1bd2174,12,0.23,3,1539077215515
o3M73mDEvnx6rmawg,5cee1c3f3355a587056260c20319ad292a9126400b198367b9da6678a1bd2174,13,0.67,3,1539077223702
Xo8gGWQ4bH6bmoq35,5cee1c3f3355a587056260c20319ad292a9126400b198367b9da6678a1bd2174,14,0.82,3,1539077223702
QmDDdpmPRXFGGKM4Q,5cee1c3f3355a587056260c20319ad292a9126400b198367b9da6678a1bd2174,15,0.34,3,1539077223702
32Z9DAGvKFHvyAkst,5cee1c3f3355a587056260c20319ad292a9126400b198367b9da6678a1bd2174,16,0.1,3,1539077223703
smHFCjswfDnETzDKz,5cee1c3f3355a587056260c20319ad292a9126400b198367b9da6678a1bd2174,17,0.54,3,1539077223703
Ffu78TJDCTzwitYg6,5cee1c3f3355a587056260c20319ad292a9126400b198367b9da6678a1bd2174,18,0.77,3,1539077223703
Ep52Fk5a95xDcLsjJ,19976a659084a980f359145de4db92c84f065afbac207e813814f63b9d7a1c9b,1,0.76,1,1539077448710
T3zx4kqzfioH37xbo,19976a659084a980f359145de4db92c84f065afbac207e813814f63b9d7a1c9b,2,0.64,1,1539077448711
m54FKEoBBgL7C8B6b,19976a659084a980f359145de4db92c84f065afbac207e813814f63b9d7a1c9b,3,0.43,1,1539077448711
LPJr7yyfCz3L8AjMR,19976a659084a980f359145de4db92c84f065afbac207e813814f63b9d7a1c9b,4,0.55,1,1539077448712
66vBYNgMnMooTmfzB,19976a659084a980f359145de4db92c84f065afbac207e813814f63b9d7a1c9b,5,0.69,1,1539077448712
PNxgtJW4vPeXGodBJ,19976a659084a980f359145de4db92c84f065afbac207e813814f63b9d7a1c9b,6,0.58,1,1539077448712
oZS43yidskK5wpQEm,19976a659084a980f359145de4db92c84f065afbac207e813814f63b9d7a1c9b,7,0.73,1,1539077458614
Th73Neqwt5pucqsvK,19976a659084a980f359145de4db92c84f065afbac207e813814f63b9d7a1c9b,8,0.65,1,1539077458615
oaXXcnkDJXG7Jmpu5,19976a659084a980f359145de4db92c84f065afbac207e813814f63b9d7a1c9b,9,0.53,1,1539077458615
MriSaSMpsb2P28zFi,19976a659084a980f359145de4db92c84f065afbac207e813814f63b9d7a1c9b,10,0.11,1,1539077458615
C5cLmkuc6j6ddejrn,19976a659084a980f359145de4db92c84f065afbac207e813814f63b9d7a1c9b,11,0.37,1,1539077458615
